title,author,avg_rating,rating_count,year_published,all_genres,Other,activism,adult,bestseller,children/young adult,fantasy,fiction,guide,history,inspirational,literature,non-fiction,other,poetry,romance,science,spiritual/religious,sport,features_text,top_keywords,popularity,scaled_rating,cluster,rating_scaled,year_scaled
"Twisted Pride (The Camorra Chronicles, #3)",Cora Reilly,4.12,0,2019,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Twisted Pride (The Camorra Chronicles, #3) romance ","pride, camorra, twisted, chronicles, romance, 015, 김지영, zone",0.0,0.78,4,0.78,0.9978761061946902
Twisted Series 4-Book Boxed Set,Ana Huang,4.2,5,2023,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Twisted Series 4-Book Boxed Set Other ,"boxed, set, series, twisted, book, 015, 김지영, zone",1.791759469228055,0.8,0,0.8,0.9992920353982301
"Two Wrongs Make a Right (The Wilmot Sisters, #1)",Chloe Liese,3.78,0,2022,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Two Wrongs Make a Right (The Wilmot Sisters, #1) romance ","wilmot, wrongs, make, right, sisters, romance, yeats, 015",0.0,0.695,4,0.695,0.9989380530973452
Ugly Love,Colleen Hoover,4.06,885,2014,"Other, fiction, literature, romance",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,"Ugly Love Other, fiction, literature, romance ","ugly, love, literature, romance, fiction, yeats, 015, 김지영",6.786716950605081,0.7649999999999999,1,0.7649999999999999,0.9961061946902655
Ugly Love (Kindle Edition),Colleen Hoover,4.0,0,2014,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Ugly Love (Kindle Edition) romance ,"ugly, love, kindle, edition, romance, 015, 김지영, zone",0.0,0.75,4,0.75,0.9961061946902655
"Ultralearning: Master Hard Skills, Outsmart the Competition, and Accelerate Your Career (Kindle Edition)",Scott H. Young,3.95,0,2019,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Ultralearning: Master Hard Skills, Outsmart the Competition, and Accelerate Your Career (Kindle Edition) non-fiction ","outsmart, ultralearning, competition, accelerate, skills, career, master, hard",0.0,0.7375,3,0.7375,0.9978761061946902
Ulysses (Paperback),James Joyce,3.76,0,1922,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ulysses (Paperback) other ,"ulysses, paperback, 15th, yeats, 015, 김지영, zone, zonal",0.0,0.69,0,0.69,0.9635398230088495
"Unbroken Bonds (The Bonds That Tie, #6)",J. Bree,3.99,0,2022,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unbroken Bonds (The Bonds That Tie, #6) Other ","bonds, unbroken, tie, yeats, 015, 김지영, zone, zonal",0.0,0.7475,0,0.7475,0.9989380530973452
"Unbroken: A World War II Story of Survival, Resilience and Redemption (Hardcover)",Laura Hillenbrand,4.39,0,2010,"history, inspirational, non-fiction",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"Unbroken: A World War II Story of Survival, Resilience and Redemption (Hardcover) history, inspirational, non-fiction ","survival, unbroken, redemption, resilience, ii, war, story, inspirational",0.0,0.8474999999999999,3,0.8474999999999999,0.9946902654867257
"Under One Roof (The STEMinist Novellas, #1)",Ali Hazelwood,3.65,0,2022,"Other, fiction",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Under One Roof (The STEMinist Novellas, #1) Other, fiction ","roof, novellas, steminist, fiction, yeats, 015, 김지영, zone",0.0,0.6625,0,0.6625,0.9989380530973452
"Under the Stars (Cottonwood Cove, #2)",Laura Pavlov,4.29,0,2023,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Under the Stars (Cottonwood Cove, #2) romance ","cottonwood, cove, stars, romance, 015, 김지영, zone, zonal",0.0,0.8225,4,0.8225,0.9992920353982301
Under the Whispering Door (Hardcover),T.J. Klune,4.11,0,2021,"activism, other, romance",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Under the Whispering Door (Hardcover) activism, other, romance ","whispering, door, activism, romance, hardcover, 김지영, zone, zonal",0.0,0.7775000000000001,4,0.7775000000000001,0.9985840707964602
Understanding Aleister Crowley's Thoth Tarot: An Authoritative Examination of the World's Most Fascinating and Magical Tarot Cards (Paperback),Lon Milo DuQuette,4.24,0,2003,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Understanding Aleister Crowley's Thoth Tarot: An Authoritative Examination of the World's Most Fascinating and Magical Tarot Cards (Paperback) spiritual/religious ,"tarot, examination, thoth, fascinating, crowley, cards, authoritative, aleister",0.0,0.81,0,0.81,0.992212389380531
Understanding Comics: The Invisible Art (Paperback),Scott McCloud,4.0,0,1993,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Understanding Comics: The Invisible Art (Paperback) Other ,"comics, understanding, invisible, art, paperback, 김지영, zone, zonal",0.0,0.75,0,0.75,0.9886725663716814
University Physics with Modern Physics (Hardcover),Hugh D. Young,4.12,0,1949,literature,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,University Physics with Modern Physics (Hardcover) literature ,"physics, university, modern, literature, hardcover, yeats, 015, 김지영",0.0,0.78,0,0.78,0.9730973451327434
Unmasking Autism: Discovering the New Faces of Neurodiversity (Hardcover),Devon  Price,4.34,0,2022,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Unmasking Autism: Discovering the New Faces of Neurodiversity (Hardcover) other ,"unmasking, neurodiversity, faces, discovering, autism, new, hardcover, zone",0.0,0.835,0,0.835,0.9989380530973452
Unnatural Causes: The Life and Many Deaths of Britain's Top Forensic Pathologist (Hardcover),Richard Shepherd,4.32,0,2018,science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Unnatural Causes: The Life and Many Deaths of Britain's Top Forensic Pathologist (Hardcover) science ,"pathologist, unnatural, forensic, deaths, causes, britain, life, science",0.0,0.8300000000000001,0,0.8300000000000001,0.9975221238938053
"Unsteady (The Undone, #1)",Peyton Corinne,3.86,0,2023,"Other, sport",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Unsteady (The Undone, #1) Other, sport ","undone, unsteady, sport, 15th, yeats, 015, 김지영, zone",0.0,0.715,0,0.715,0.9992920353982301
"Until I Get You (Fairview Hockey, #1)",Claire Contreras,3.98,0,2018,sport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Until I Get You (Fairview Hockey, #1) sport ","fairview, hockey, sport, 015, 김지영, zone, zonal, zombie",0.0,0.745,0,0.745,0.9975221238938053
Upright Women Wanted (Hardcover),Sarah Gailey,3.59,0,2020,fiction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Upright Women Wanted (Hardcover) fiction ,"upright, wanted, women, hardcover, fiction, 015, 김지영, zone",0.0,0.6475,0,0.6475,0.9982300884955753
Urban Tantra: Sacred Sex for the Twenty-First Century (Paperback),Barbara Carrellas,3.98,0,2005,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Urban Tantra: Sacred Sex for the Twenty-First Century (Paperback) Other ,"tantra, urban, sacred, century, sex, paperback, yeats, 015",0.0,0.745,0,0.745,0.9929203539823009
Vagina: A New Biography (Hardcover),Naomi Wolf,3.79,0,2012,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vagina: A New Biography (Hardcover) Other ,"vagina, biography, new, hardcover, 015, 김지영, zone, zonal",0.0,0.6975,0,0.6975,0.9953982300884956
Vampires Never Get Old: Tales with Fresh Bite (Paperback),Zoraida Córdova,4.09,0,2011,literature,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Vampires Never Get Old: Tales with Fresh Bite (Paperback) literature ,"fresh, bite, vampires, old, tales, literature, paperback, 015",0.0,0.7725,0,0.7725,0.9950442477876106
"Vengeance in Death (In Death, #6)",J.D. Robb,4.36,0,1997,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vengeance in Death (In Death, #6) Other ","death, vengeance, yeats, 015, 김지영, zone, zonal, zombie",0.0,0.8400000000000001,0,0.8400000000000001,0.9900884955752213
Venus and Adonis (Paperback),William Shakespeare,3.65,0,1592,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Venus and Adonis (Paperback) Other ,"adonis, venus, paperback, yeats, 015, 김지영, zone, zonal",0.0,0.6625,0,0.6625,0.8467256637168141
"Vera Wong's Unsolicited Advice for Murderers (Vera Wong, #1)",Jesse Q. Sutanto,4.03,0,2023,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Vera Wong's Unsolicited Advice for Murderers (Vera Wong, #1) other ","wong, vera, unsolicited, murderers, advice, yeats, 015, 김지영",0.0,0.7575000000000001,0,0.7575000000000001,0.9992920353982301
"Vicious (Sinners of Saint, #1)",L.J. Shen,3.93,0,2016,"Other, romance",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Vicious (Sinners of Saint, #1) Other, romance ","saint, vicious, sinners, romance, 15th, yeats, 015, 김지영",0.0,0.7325,4,0.7325,0.9968141592920354
Violet Bent Backwards Over the Grass (Audible Audio),Lana Del Rey,3.99,0,2020,poetry,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Violet Bent Backwards Over the Grass (Audible Audio) poetry ,"violet, bent, backwards, audible, grass, audio, poetry, zonal",0.0,0.7475,0,0.7475,0.9982300884955753
"Visions in Death (In Death, #19)",J.D. Robb,4.39,0,2004,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visions in Death (In Death, #19) Other ","death, 19, visions, yeats, 015, 김지영, zone, zonal",0.0,0.8474999999999999,0,0.8474999999999999,0.9925663716814159
"Vow of Deception (Deception Trilogy, #1)",Rina Kent,3.9,0,2021,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Vow of Deception (Deception Trilogy, #1) romance ","deception, vow, trilogy, romance, yeats, 015, 김지영, zone",0.0,0.725,4,0.725,0.9985840707964602
Wait for It (Kindle Edition),Mariana Zapata,4.28,0,2016,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Wait for It (Kindle Edition) romance ,"wait, kindle, edition, romance, 015, 김지영, zone, zonal",0.0,0.8200000000000001,4,0.8200000000000001,0.9968141592920354
Waking Up: A Guide to Spirituality Without Religion (Hardcover),Sam Harris,3.9,0,2014,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Waking Up: A Guide to Spirituality Without Religion (Hardcover) spiritual/religious ,"waking, spirituality, religion, guide, religious, spiritual, hardcover, 015",0.0,0.725,0,0.725,0.9961061946902655
"Waking the Witch: Reflections on Women, Magic, and Power (Hardcover)",Pam Grossman,4.01,0,2019,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Waking the Witch: Reflections on Women, Magic, and Power (Hardcover) spiritual/religious ","waking, reflections, witch, power, magic, women, religious, spiritual",0.0,0.7525,0,0.7525,0.9978761061946902
"Walkable City: How Downtown Can Save America, One Step at a Time (Hardcover)",Jeff Speck,4.32,0,2012,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Walkable City: How Downtown Can Save America, One Step at a Time (Hardcover) Other ","walkable, save, downtown, step, america, city, time, hardcover",0.0,0.8300000000000001,0,0.8300000000000001,0.9953982300884956
Wandering Stars (Hardcover),Tommy Orange,3.83,0,2024,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wandering Stars (Hardcover) non-fiction ,"wandering, stars, non, hardcover, fiction, 015, 김지영, zone",0.0,0.7075,3,0.7075,0.9996460176991151
War Doctor: Surgery on the Front Line (Hardcover),David Nott,4.54,0,2019,science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,War Doctor: Surgery on the Front Line (Hardcover) science ,"surgery, line, doctor, war, science, hardcover, 015, 김지영",0.0,0.885,0,0.885,0.9978761061946902
War and Peace (Paperback),Leo Tolstoy,4.17,0,1869,"history, other",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"War and Peace (Paperback) history, other ","peace, war, history, paperback, yeats, 015, 김지영, zone",0.0,0.7925,0,0.7925,0.9447787610619469
"Warrior Girl Unearthed (Firekeeper's Daughter, #2)",Angeline Boulley,4.31,0,2023,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Warrior Girl Unearthed (Firekeeper's Daughter, #2) non-fiction ","unearthed, warrior, firekeeper, daughter, girl, non, fiction, zone",0.0,0.8274999999999999,3,0.8274999999999999,0.9992920353982301
Wastelands: Stories of the Apocalypse (Wastelands #1),John Joseph Adams,4.09,0,2011,literature,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Wastelands: Stories of the Apocalypse (Wastelands #1) literature ,"wastelands, apocalypse, stories, literature, yeats, 015, 김지영, zone",0.0,0.7725,0,0.7725,0.9950442477876106
Watchmen,Alan Moore,4.41,205,1987,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Watchmen Other ,"watchmen, 15th, yeats, 015, 김지영, zone, zonal, zombie",5.327876168789581,0.8525,1,0.8525,0.9865486725663717
Watchmen (Paperback),Alan             Moore,4.39,0,1987,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Watchmen (Paperback) Other ,"watchmen, paperback, 15th, yeats, 015, 김지영, zone, zonal",0.0,0.8474999999999999,0,0.8474999999999999,0.9865486725663717
Water Moon (Hardcover),Samantha Sotto Yambao,3.78,0,2025,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Water Moon (Hardcover) other ,"water, moon, hardcover, yeats, 015, 김지영, zone, zonal",0.0,0.695,0,0.695,1.0
Water for Elephants (Paperback),Sara Gruen,4.11,0,2006,science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Water for Elephants (Paperback) science ,"elephants, water, science, paperback, yeats, 015, 김지영, zone",0.0,0.7775000000000001,0,0.7775000000000001,0.9932743362831858
Watership Down,Richard Adams,4.12,3800,1972,"Other, children/young adult, fantasy, fiction, history, literature, other",1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,"Watership Down Other, children/young adult, fantasy, fiction, history, literature, other ","watership, fantasy, history, young, children, adult, literature, fiction",8.24301946898925,0.78,2,0.78,0.9812389380530974
"Watership Down (Watership Down, #1)",Richard  Adams,4.09,0,1972,science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Watership Down (Watership Down, #1) science ","watership, science, 15th, yeats, 015, 김지영, zone, zonal",0.0,0.7725,0,0.7725,0.9812389380530974
"Wayward Son (Simon Snow, #2)",Rainbow Rowell,3.9,0,2019,activism,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wayward Son (Simon Snow, #2) activism ","son, simon, snow, wayward, activism, yeats, 015, 김지영",0.0,0.725,0,0.725,0.9978761061946902
"We Are Legion (We Are Bob) (Bobiverse, #1)",Dennis E. Taylor,4.27,0,2016,science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"We Are Legion (We Are Bob) (Bobiverse, #1) science ","legion, bobiverse, bob, science, 015, 김지영, zone, zonal",0.0,0.8174999999999999,0,0.8174999999999999,0.9968141592920354
We Are Okay (Hardcover),Nina LaCour,3.93,0,2017,"activism, other",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"We Are Okay (Hardcover) activism, other ","okay, activism, hardcover, 015, 김지영, zone, zonal, zombie",0.0,0.7325,0,0.7325,0.9971681415929203
We Are Water Protectors (Hardcover),Carole Lindstrom,4.49,0,2020,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,We Are Water Protectors (Hardcover) non-fiction ,"protectors, water, non, hardcover, fiction, 015, 김지영, zone",0.0,0.8725,3,0.8725,0.9982300884955753
We Are the Brennans (Hardcover),Tracey Lange,3.8,0,2021,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,We Are the Brennans (Hardcover) romance ,"brennans, romance, hardcover, 015, 김지영, zone, zonal, zombie",0.0,0.7,4,0.7,0.9985840707964602
We Have Always Lived in the Castle (Paperback),Shirley Jackson,3.91,0,1962,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We Have Always Lived in the Castle (Paperback) Other ,"lived, castle, paperback, yeats, 015, 김지영, zone, zonal",0.0,0.7275,0,0.7275,0.9776991150442478
We Should All Be Feminists (Kindle Edition),Chimamanda Ngozi Adichie,4.39,0,2012,"activism, non-fiction",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"We Should All Be Feminists (Kindle Edition) activism, non-fiction ","feminists, activism, kindle, edition, non, fiction, zonal, zombie",0.0,0.8474999999999999,3,0.8474999999999999,0.9953982300884956
We Want to Do More Than Survive: Abolitionist Teaching and the Pursuit of Educational Freedom (Hardcover),Bettina L. Love,4.53,0,2019,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,We Want to Do More Than Survive: Abolitionist Teaching and the Pursuit of Educational Freedom (Hardcover) non-fiction ,"survive, educational, abolitionist, pursuit, want, freedom, teaching, non",0.0,0.8825000000000001,3,0.8825000000000001,0.9978761061946902
We Were Eight Years in Power: An American Tragedy (Hardcover),Ta-Nehisi Coates,4.38,0,2017,sport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,We Were Eight Years in Power: An American Tragedy (Hardcover) sport ,"tragedy, years, american, power, sport, hardcover, 김지영, zone",0.0,0.845,0,0.845,0.9971681415929203
We Were Liars (Paperback),E. Lockhart,3.65,0,2014,"Other, other, romance",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"We Were Liars (Paperback) Other, other, romance ","liars, romance, paperback, 15th, yeats, 015, 김지영, zone",0.0,0.6625,4,0.6625,0.9961061946902655
We'll Always Have Summer,Jenny Han,4.12,759,2011,"Other, bestseller, children/young adult, fiction, romance",1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"We'll Always Have Summer Other, bestseller, children/young adult, fiction, romance ","ll, summer, bestseller, young, children, adult, romance, fiction",6.633318433280377,0.78,1,0.78,0.9950442477876106
"We'll Always Have Summer (Summer, #3)",Jenny Han,3.78,0,2011,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"We'll Always Have Summer (Summer, #3) romance ","summer, ll, romance, 15th, yeats, 015, 김지영, zone",0.0,0.695,4,0.695,0.9950442477876106
Weave the Liminal: Living Modern Traditional Witchcraft (Paperback),Laura Tempest Zakroff,4.11,0,2019,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Weave the Liminal: Living Modern Traditional Witchcraft (Paperback) spiritual/religious ,"weave, liminal, traditional, living, witchcraft, modern, religious, spiritual",0.0,0.7775000000000001,0,0.7775000000000001,0.9978761061946902
Welcome to Dead House,Robert Lawrence Stine,4.28,832,1992,"Other, children/young adult, fiction",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Welcome to Dead House Other, children/young adult, fiction ","welcome, dead, house, young, children, adult, fiction, zonal",6.725033642166843,0.8200000000000001,1,0.8200000000000001,0.9883185840707964
Welcome to Lovecraft (Locke & Key #1),Joe Hill,4.15,0,2008,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Welcome to Lovecraft (Locke & Key #1) Other ,"locke, lovecraft, welcome, key, yeats, 015, 김지영, zone",0.0,0.7875000000000001,0,0.7875000000000001,0.9939823008849558
Welcome to the Hyunam-Dong Bookshop (Hardcover),Hwang Bo-Reum,3.9,0,2022,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Welcome to the Hyunam-Dong Bookshop (Hardcover) other ,"hyunam, dong, welcome, bookshop, hardcover, zone, zonal, zombie",0.0,0.725,0,0.725,0.9989380530973452
Wesley the Owl: The Remarkable Love Story of an Owl and His Girl (Hardcover),Stacey O'Brien,4.1,0,2008,science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Wesley the Owl: The Remarkable Love Story of an Owl and His Girl (Hardcover) science ,"owl, wesley, remarkable, girl, story, love, science, hardcover",0.0,0.7749999999999999,0,0.7749999999999999,0.9939823008849558
Weyward (Paperback),Emilia Hart,4.06,0,2023,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Weyward (Paperback) spiritual/religious ,"weyward, religious, spiritual, paperback, 15th, yeats, 015, 김지영",0.0,0.7649999999999999,0,0.7649999999999999,0.9992920353982301
What Alice Forgot (Paperback),Liane Moriarty,4.07,0,2010,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,What Alice Forgot (Paperback) romance ,"forgot, alice, romance, paperback, 015, 김지영, zone, zonal",0.0,0.7675000000000001,4,0.7675000000000001,0.9946902654867257
What Every Body is Saying: An Ex-FBI Agent's Guide to Speed-Reading People (Paperback),Joe Navarro,3.91,0,2008,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,What Every Body is Saying: An Ex-FBI Agent's Guide to Speed-Reading People (Paperback) non-fiction ,"speed, agent, saying, fbi, ex, reading, body, people",0.0,0.7275,3,0.7275,0.9939823008849558
What Great Teachers Do Differently: 14 Things That Matter Most (Paperback),Todd Whitaker,3.84,0,2003,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,What Great Teachers Do Differently: 14 Things That Matter Most (Paperback) non-fiction ,"differently, teachers, 14, matter, great, things, non, paperback",0.0,0.71,3,0.71,0.992212389380531
What Happened to You? (Paperback),James Catchpole,4.41,0,2021,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,What Happened to You? (Paperback) other ,"happened, paperback, yeats, 015, 김지영, zone, zonal, zombie",0.0,0.8525,0,0.8525,0.9985840707964602
"What If It's Us (What If It's Us, #1)",Becky Albertalli,3.8,0,2018,activism,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"What If It's Us (What If It's Us, #1) activism ","activism, yeats, 015, 김지영, zone, zonal, zombie, zodiac",0.0,0.7,0,0.7,0.9975221238938053
What Makes Love Last?: How to Build Trust and Avoid Betrayal (ebook),John M. Gottman,4.23,0,2012,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,What Makes Love Last?: How to Build Trust and Avoid Betrayal (ebook) romance ,"avoid, trust, makes, betrayal, build, ebook, love, romance",0.0,0.8075000000000001,4,0.8075000000000001,0.9953982300884956
"What Moves the Dead (Sworn Soldier, #1)",T. Kingfisher,3.85,0,2022,"Other, fiction",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"What Moves the Dead (Sworn Soldier, #1) Other, fiction ","soldier, sworn, moves, dead, fiction, 015, 김지영, zone",0.0,0.7125,0,0.7125,0.9989380530973452
What You Are Looking For Is in the Library (Hardcover),Michiko Aoyama,4.04,0,2020,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,What You Are Looking For Is in the Library (Hardcover) other ,"looking, library, hardcover, yeats, 015, 김지영, zone, zonal",0.0,0.76,0,0.76,0.9982300884955753
What every BODY is saying,Joe Navarro,3.37,266,2008,"Other, science",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"What every BODY is saying Other, science ","saying, body, science, yeats, 015, 김지영, zone, zonal",5.58724865840025,0.5925,1,0.5925,0.9939823008849558
What men don't want women to know,Mike Smith,3.0,8,1998,"Other, science",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"What men don't want women to know Other, science ","want, don, know, men, women, science, 015, 김지영",2.1972245773362196,0.5,5,0.5,0.9904424778761062
What the Best College Teachers Do (Hardcover),Ken Bain,3.92,0,2004,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,What the Best College Teachers Do (Hardcover) non-fiction ,"college, teachers, best, non, hardcover, fiction, zone, zonal",0.0,0.73,3,0.73,0.9925663716814159
What was I scared of?,Dr. Seuss,4.33,378,1961,"Other, children/young adult, fiction",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"What was I scared of? Other, children/young adult, fiction ","scared, young, children, adult, fiction, 김지영, zone, zonal",5.937536205082426,0.8325,1,0.8325,0.9773451327433629
Wheelock's Latin (Paperback),Frederic M. Wheelock,4.13,0,1956,literature,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Wheelock's Latin (Paperback) literature ,"wheelock, latin, literature, paperback, 15th, yeats, 015, 김지영",0.0,0.7825,0,0.7825,0.975575221238938
When Breath Becomes Air,Paul Kalanithi,4.12,1617,2016,"Other, bestseller, fiction, science",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"When Breath Becomes Air Other, bestseller, fiction, science ","breath, air, bestseller, science, fiction, zone, zonal, zombie",7.388946097618437,0.78,1,0.78,0.9968141592920354
When Breath Becomes Air (Kindle Edition),Paul Kalanithi,4.41,0,2016,"inspirational, non-fiction, other, science",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,"When Breath Becomes Air (Kindle Edition) inspirational, non-fiction, other, science ","breath, air, inspirational, kindle, edition, science, non, fiction",0.0,0.8525,3,0.8525,0.9968141592920354
When Gracie Met the Grump (Paperback),Mariana Zapata,4.04,0,2022,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,When Gracie Met the Grump (Paperback) romance ,"met, grump, gracie, romance, paperback, 015, 김지영, zone",0.0,0.76,4,0.76,0.9989380530973452
When Kids Can't Read: What Teachers Can Do: A Guide for Teachers 6-12 (Paperback),Kylene Beers,4.34,0,2002,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,When Kids Can't Read: What Teachers Can Do: A Guide for Teachers 6-12 (Paperback) non-fiction ,"teachers, read, kids, 12, guide, non, paperback, fiction",0.0,0.835,3,0.835,0.991858407079646
When They Call You a Terrorist: A Black Lives Matter Memoir (Hardcover),Patrisse Khan-Cullors,4.49,0,2018,sport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,When They Call You a Terrorist: A Black Lives Matter Memoir (Hardcover) sport ,"terrorist, matter, lives, memoir, black, sport, hardcover, 015",0.0,0.8725,0,0.8725,0.9975221238938053
When Things Fall Apart: Heart Advice for Difficult Times (Paperback),Pema Chödrön,4.27,0,1996,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,When Things Fall Apart: Heart Advice for Difficult Times (Paperback) spiritual/religious ,"difficult, apart, advice, times, fall, heart, things, religious",0.0,0.8174999999999999,0,0.8174999999999999,0.9897345132743363
When You Reach Me (Hardcover),Rebecca Stead,4.08,0,2009,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,When You Reach Me (Hardcover) other ,"reach, hardcover, yeats, 015, 김지영, zone, zonal, zombie",0.0,0.77,0,0.77,0.9943362831858407
"When You're Ready, This Is How You Heal",Brianna Wiest,4.38,21,2022,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"When You're Ready, This Is How You Heal Other ","ready, heal, yeats, 015, 김지영, zone, zonal, zombie",3.091042453358316,0.845,5,0.845,0.9989380530973452
